trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
R22-D1-WD-1700,17:27:00,17:27:00,S25,8,,0,0,7322.8
R22-D1-WD-1730,17:30:00,17:30:00,S17,1,,0,0,0.0
R22-D1-WD-1730,17:36:30,17:36:30,S04,2,,0,0,1927.8
R22-D1-WD-1730,17:41:30,17:41:30,S05,3,,0,0,3392.4
R22-D1-WD-1730,17:46:00,17:46:00,S01,4,,0,0,4587.2
R22-D1-WD-1730,17:49:00,17:49:00,S23,5,,0,0,5382.7
R22-D1-WD-1730,17:53:00,17:53:00,S28,6,,0,0,6389.9
R22-D1-WD-1730,17:55:00,17:55:00,S26,7,,0,0,6844.7
R22-D1-WD-1730,17:57:00,17:57:00,S25,8,,0,0,7322.8
R22-D1-WD-1800,18:00:00,18:00:00,S17,1,,0,0,0.0
R22-D1-WD-1800,18:06:30,18:06:30,S04,2,,0,0,1927.8
R22-D1-WD-1800,18:11:30,18:11:30,S05,3,,0,0,3392.4
R22-D1-WD-1800,18:16:00,18:16:00,S01,4,,0,0,4587.2
R22-D1-WD-1800,18:19:00,18:19:00,S23,5,,0,0,5382.7
R22-D1-WD-1800,18:23:00,18:23:00,S28,6,,0,0,6389.9
R22-D1-WD-1800,18:25:00,18:25:00,S26,7,,0,0,6844.7
R22-D1-WD-1800,18:27:00,18:27:00,S25,8,,0,0,7322.8
R22-D1-WD-1830,18:30:00,18:30:00,S17,1,,0,0,0.0
R22-D1-WD-1830,18:36:30,18:36:30,S04,2,,0,0,1927.8
R22-D1-WD-1830,18:41:30,18:41:30,S05,3,,0,0,3392.4
R22-D1-WD-1830,18:46:00,18:46:00,S01,4,,0,0,4587.2
R22-D1-WD-1830,18:49:00,18:49:00,S23,5,,0,0,5382.7
R22-D1-WD-1830,18:53:00,18:53:00,S28,6,,0,0,6389.9
R22-D1-WD-1830,18:55:00,18:55:00,S26,7,,0,0,6844.7
R22-D1-WD-1830,18:57:00,18:57:00,S25,8,,0,0,7322.8
R22-D1-WD-1900,19:00:00,19:00:00,S17,1,,0,0,0.0
R22-D1-WD-1900,19:06:30,19:06:30,S04,2,,0,0,1927.8
R22-D1-WD-1900,19:11:30,19:11:30,S05,3,,0,0,3392.4
R22-D1-WD-1900,19:16:00,19:16:00,S01,4,,0,0,4587.2
R22-D1-WD-1900,19:19:00,19:19:00,S23,5,,0,0,5382.7
R22-D1-WD-1900,19:23:00,19:23:00,S28,6,,0,0,6389.9
R22-D1-WD-1900,19:25:00,19:25:00,S26,7,,0,0,6844.7
R22-D1-WD-1900,19:27:00,19:27:00,S25,8,,0,0,7322.8
R22-D1-WD-1930,19:30:00,19:30:00,S17,1,,0,0,0.0
R22-D1-WD-1930,19:36:30,19:36:30,S04,2,,0,0,1927.8
R22-D1-WD-1930,19:41:30,19:41:30,S05,3,,0,0,3392.4
R22-D1-WD-1930,19:46:00,19:46:00,S01,4,,0,0,4587.2
R22-D1-WD-1930,19:49:00,19:49:00,S23,5,,0,0,5382.7
R22-D1-WD-1930,19:53:00,19:53:00,S28,6,,0,0,6389.9
R22-D1-WD-1930,19:55:00,19:55:00,S26,7,,0,0,6844.7
R22-D1-WD-1930,19:57:00,19:57:00,S25,8,,0,0,7322.8
R22-D1-WD-2000,20:00:00,20:00:00,S17,1,,0,0,0.0
R22-D1-WD-2000,20:06:30,20:06:30,S04,2,,0,0,1927.8
R22-D1-WD-2000,20:11:30,20:11:30,S05,3,,0,0,3392.4
R22-D1-WD-2000,20:16:00,20:16:00,S01,4,,0,0,4587.2
R22-D1-WD-2000,20:19:00,20:19:00,S23,5,,0,0,5382.7
R22-D1-WD-2000,20:23:00,20:23:00,S28,6,,0,0,6389.9
R22-D1-WD-2000,20:25:00,20:25:00,S26,7,,0,0,6844.7
R22-D1-WD-2000,20:27:00,20:27:00,S25,8,,0,0,7322.8
R22-D1-WD-2030,20:30:00,20:30:00,S17,1,,0,0,0.0
R22-D1-WD-2030,20:36:30,20:36:30,S04,2,,0,0,1927.8
R22-D1-WD-2030,20:41:30,20:41:30,S05,3,,0,0,3392.4
R22-D1-WD-2030,20:46:00,20:46:00,S01,4,,0,0,4587.2
R22-D1-WD-2030,20:49:00,20:49:00,S23,5,,0,0,5382.7
R22-D1-WD-2030,20:53:00,20:53:00,S28,6,,0,0,6389.9
R22-D1-WD-2030,20:55:00,20:55:00,S26,7,,0,0,6844.7
R22-D1-WD-2030,20:57:00,20:57:00,S25,8,,0,0,7322.8
R22-D1-WD-2100,21:00:00,21:00:00,S17,1,,0,0,0.0
R22-D1-WD-2100,21:06:30,21:06:30,S04,2,,0,0,1927.8
R22-D1-WD-2100,21:11:30,21:11:30,S05,3,,0,0,3392.4
R22-D1-WD-2100,21:16:00,21:16:00,S01,4,,0,0,4587.2
R22-D1-WD-2100,21:19:00,21:19:00,S23,5,,0,0,5382.7
R22-D1-WD-2100,21:23:00,21:23:00,S28,6,,0,0,6389.9
R22-D1-WD-2100,21:25:00,21:25:00,S26,7,,0,0,6844.7
R22-D1-WD-2100,21:27:00,21:27:00,S25,8,,0,0,7322.8
R22-D1-WD-2130,21:30:00,21:30:00,S17,1,,0,0,0.0
R22-D1-WD-2130,21:36:30,21:36:30,S04,2,,0,0,1927.8
R22-D1-WD-2130,21:41:30,21:41:30,S05,3,,0,0,3392.4
R22-D1-WD-2130,21:46:00,21:46:00,S01,4,,0,0,4587.2
R22-D1-WD-2130,21:49:00,21:49:00,S23,5,,0,0,5382.7
R22-D1-WD-2130,21:53:00,21:53:00,S28,6,,0,0,6389.9
R22-D1-WD-2130,21:55:00,21:55:00,S26,7,,0,0,6844.7
R22-D1-WD-2130,21:57:00,21:57:00,S25,8,,0,0,7322.8
R22-D1-WD-2200,22:00:00,22:00:00,S17,1,,0,0,0.0
R22-D1-WD-2200,22:06:30,22:06:30,S04,2,,0,0,1927.8
R22-D1-WD-2200,22:11:30,22:11:30,S05,3,,0,0,3392.4
R22-D1-WD-2200,22:16:00,22:16:00,S01,4,,0,0,4587.2
R22-D1-WD-2200,22:19:00,22:19:00,S23,5,,0,0,5382.7
R22-D1-WD-2200,22:23:00,22:23:00,S28,6,,0,0,6389.9
R22-D1-WD-2200,22:25:00,22:25:00,S26,7,,0,0,6844.7
R22-D1-WD-2200,22:27:00,22:27:00,S25,8,,0,0,7322.8
R22-D1-WD-2230,22:30:00,22:30:00,S17,1,,0,0,0.0
R22-D1-WD-2230,22:36:30,22:36:30,S04,2,,0,0,1927.8
R22-D1-WD-2230,22:41:30,22:41:30,S05,3,,0,0,3392.4
R22-D1-WD-2230,22:46:00,22:46:00,S01,4,,0,0,4587.2
R22-D1-WD-2230,22:49:00,22:49:00,S23,5,,0,0,5382.7
R22-D1-WD-2230,22:53:00,22:53:00,S28,6,,0,0,6389.9
R22-D1-WD-2230,22:55:00,22:55:00,S26,7,,0,0,6844.7
R22-D1-WD-2230,22:57:00,22:57:00,S25,8,,0,0,7322.8
R22-D1-WD-2300,23:00:00,23:00:00,S17,1,,0,0,0.0
R22-D1-WD-2300,23:06:30,23:06:30,S04,2,,0,0,1927.8
R22-D1-WD-2300,23:11:30,23:11:30,S05,3,,0,0,3392.4
R22-D1-WD-2300,23:16:00,23:16:00,S01,4,,0,0,4587.2
R22-D1-WD-2300,23:19:00,23:19:00,S23,5,,0,0,5382.7
R22-D1-WD-2300,23:23:00,23:23:00,S28,6,,0,0,6389.9
R22-D1-WD-2300,23:25:00,23:25:00,S26,7,,0,0,6844.7
R22-D1-WD-2300,23:27:00,23:27:00,S25,8,,0,0,7322.8
R22-D0-WE-0700,07:00:00,07:00:00,S25,1,,0,0,0.0
R22-D0-WE-0700,07:02:00,07:02:00,S26,2,,0,0,478.1
R22-D0-WE-0700,07:04:00,07:04:00,S28,3,,0,0,932.9
R22-D0-WE-0700,07:08:00,07:08:00,S23,4,,0,0,1940.2
R22-D0-WE-0700,07:11:00,07:11:00,S01,5,,0,0,2735.6
R22-D0-WE-0700,07:15:30,07:15:30,S05,6,,0,0,3930.5
R22-D0-WE-0700,07:20:30,07:20:30,S04,7,,0,0,5395.1
R22-D0-WE-0700,07:27:00,07:27:00,S17,8,,0,0,7322.8
R22-D0-WE-0740,07:40:00,07:40:00,S25,1,,0,0,0.0
R22-D0-WE-0740,07:42:00,07:42:00,S26,2,,0,0,478.1
R22-D0-WE-0740,07:44:00,07:44:00,S28,3,,0,0,932.9
R22-D0-WE-0740,07:48:00,07:48:00,S23,4,,0,0,1940.2
R22-D0-WE-0740,07:51:00,07:51:00,S01,5,,0,0,2735.6
R22-D0-WE-0740,07:55:30,07:55:30,S05,6,,0,0,3930.5
R22-D0-WE-0740,08:00:30,08:00:30,S04,7,,0,0,5395.1
R22-D0-WE-0740,08:07:00,08:07:00,S17,8,,0,0,7322.8
R22-D0-WE-0820,08:20:00,08:20:00,S25,1,,0,0,0.0
R22-D0-WE-0820,08:22:00,08:22:00,S26,2,,0,0,478.1
R22-D0-WE-0820,08:24:00,08:24:00,S28,3,,0,0,932.9
R22-D0-WE-0820,08:28:00,08:28:00,S23,4,,0,0,1940.2
R22-D0-WE-0820,08:31:00,08:31:00,S01,5,,0,0,2735.6
R22-D0-WE-0820,08:35:30,08:35:30,S05,6,,0,0,3930.5
R22-D0-WE-0820,08:40:30,08:40:30,S04,7,,0,0,5395.1
R22-D0-WE-0820,08:47:00,08:47:00,S17,8,,0,0,7322.8
R22-D0-WE-0900,09:00:00,09:00:00,S25,1,,0,0,0.0
R22-D0-WE-0900,09:02:00,09:02:00,S26,2,,0,0,478.1
R22-D0-WE-0900,09:04:00,09:04:00,S28,3,,0,0,932.9
R22-D0-WE-0900,09:08:00,09:08:00,S23,4,,0,0,1940.2
R22-D0-WE-0900,09:11:00,09:11:00,S01,5,,0,0,2735.6
R22-D0-WE-0900,09:15:30,09:15:30,S05,6,,0,0,3930.5
R22-D0-WE-0900,09:20:30,09:20:30,S04,7,,0,0,5395.1
R22-D0-WE-0900,09:27:00,09:27:00,S17,8,,0,0,7322.8
R22-D0-WE-0940,09:40:00,09:40:00,S25,1,,0,0,0.0
R22-D0-WE-0940,09:42:00,09:42:00,S26,2,,0,0,478.1
R22-D0-WE-0940,09:44:00,09:44:00,S28,3,,0,0,932.9
R22-D0-WE-0940,09:48:00,09:48:00,S23,4,,0,0,1940.2
R22-D0-WE-0940,09:51:00,09:51:00,S01,5,,0,0,2735.6
R22-D0-WE-0940,09:55:30,09:55:30,S05,6,,0,0,3930.5
R22-D0-WE-0940,10:00:30,10:00:30,S04,7,,0,0,5395.1
R22-D0-WE-0940,10:07:00,10:07:00,S17,8,,0,0,7322.8
R22-D0-WE-1020,10:20:00,10:20:00,S25,1,,0,0,0.0
R22-D0-WE-1020,10:22:00,10:22:00,S26,2,,0,0,478.1
R22-D0-WE-1020,10:24:00,10:24:00,S28,3,,0,0,932.9
R22-D0-WE-1020,10:28:00,10:28:00,S23,4,,0,0,1940.2
R22-D0-WE-1020,10:31:00,10:31:00,S01,5,,0,0,2735.6
R22-D0-WE-1020,10:35:30,10:35:30,S05,6,,0,0,3930.5
R22-D0-WE-1020,10:40:30,10:40:30,S04,7,,0,0,5395.1
R22-D0-WE-1020,10:47:00,10:47:00,S17,8,,0,0,7322.8
R22-D0-WE-1100,11:00:00,11:00:00,S25,1,,0,0,0.0
R22-D0-WE-1100,11:02:00,11:02:00,S26,2,,0,0,478.1
R22-D0-WE-1100,11:04:00,11:04:00,S28,3,,0,0,932.9
R22-D0-WE-1100,11:08:00,11:08:00,S23,4,,0,0,1940.2
R22-D0-WE-1100,11:11:00,11:11:00,S01,5,,0,0,2735.6
R22-D0-WE-1100,11:15:30,11:15:30,S05,6,,0,0,3930.5
R22-D0-WE-1100,11:20:30,11:20:30,S04,7,,0,0,5395.1
R22-D0-WE-1100,11:27:00,11:27:00,S17,8,,0,0,7322.8
R22-D0-WE-1140,11:40:00,11:40:00,S25,1,,0,0,0.0
R22-D0-WE-1140,11:42:00,11:42:00,S26,2,,0,0,478.1
R22-D0-WE-1140,11:44:00,11:44:00,S28,3,,0,0,932.9
R22-D0-WE-1140,11:48:00,11:48:00,S23,4,,0,0,1940.2
R22-D0-WE-1140,11:51:00,11:51:00,S01,5,,0,0,2735.6
R22-D0-WE-1140,11:55:30,11:55:30,S05,6,,0,0,3930.5
R22-D0-WE-1140,12:00:30,12:00:30,S04,7,,0,0,5395.1
R22-D0-WE-1140,12:07:00,12:07:00,S17,8,,0,0,7322.8
R22-D0-WE-1220,12:20:00,12:20:00,S25,1,,0,0,0.0
R22-D0-WE-1220,12:22:00,12:22:00,S26,2,,0,0,478.1
R22-D0-WE-1220,12:24:00,12:24:00,S28,3,,0,0,932.9
R22-D0-WE-1220,12:28:00,12:28:00,S23,4,,0,0,1940.2
R22-D0-WE-1220,12:31:00,12:31:00,S01,5,,0,0,2735.6
R22-D0-WE-1220,12:35:30,12:35:30,S05,6,,0,0,3930.5
R22-D0-WE-1220,12:40:30,12:40:30,S04,7,,0,0,5395.1
R22-D0-WE-1220,12:47:00,12:47:00,S17,8,,0,0,7322.8
R22-D0-WE-1300,13:00:00,13:00:00,S25,1,,0,0,0.0
R22-D0-WE-1300,13:02:00,13:02:00,S26,2,,0,0,478.1
R22-D0-WE-1300,13:04:00,13:04:00,S28,3,,0,0,932.9
R22-D0-WE-1300,13:08:00,13:08:00,S23,4,,0,0,1940.2
R22-D0-WE-1300,13:11:00,13:11:00,S01,5,,0,0,2735.6
R22-D0-WE-1300,13:15:30,13:15:30,S05,6,,0,0,3930.5
R22-D0-WE-1300,13:20:30,13:20:30,S04,7,,0,0,5395.1
R22-D0-WE-1300,13:27:00,13:27:00,S17,8,,0,0,7322.8
R22-D0-WE-1340,13:40:00,13:40:00,S25,1,,0,0,0.0
R22-D0-WE-1340,13:42:00,13:42:00,S26,2,,0,0,478.1
R22-D0-WE-1340,13:44:00,13:44:00,S28,3,,0,0,932.9
R22-D0-WE-1340,13:48:00,13:48:00,S23,4,,0,0,1940.2
R22-D0-WE-1340,13:51:00,13:51:00,S01,5,,0,0,2735.6
R22-D0-WE-1340,13:55:30,13:55:30,S05,6,,0,0,3930.5
R22-D0-WE-1340,14:00:30,14:00:30,S04,7,,0,0,5395.1
R22-D0-WE-1340,14:07:00,14:07:00,S17,8,,0,0,7322.8
R22-D0-WE-1420,14:20:00,14:20:00,S25,1,,0,0,0.0
R22-D0-WE-1420,14:22:00,14:22:00,S26,2,,0,0,478.1
R22-D0-WE-1420,14:24:00,14:24:00,S28,3,,0,0,932.9
R22-D0-WE-1420,14:28:00,14:28:00,S23,4,,0,0,1940.2
R22-D0-WE-1420,14:31:00,14:31:00,S01,5,,0,0,2735.6
R22-D0-WE-1420,14:35:30,14:35:30,S05,6,,0,0,3930.5
R22-D0-WE-1420,14:40:30,14:40:30,S04,7,,0,0,5395.1
R22-D0-WE-1420,14:47:00,14:47:00,S17,8,,0,0,7322.8
R22-D0-WE-1500,15:00:00,15:00:00,S25,1,,0,0,0.0
R22-D0-WE-1500,15:02:00,15:02:00,S26,2,,0,0,478.1
R22-D0-WE-1500,15:04:00,15:04:00,S28,3,,0,0,932.9
R22-D0-WE-1500,15:08:00,15:08:00,S23,4,,0,0,1940.2
R22-D0-WE-1500,15:11:00,15:11:00,S01,5,,0,0,2735.6
R22-D0-WE-1500,15:15:30,15:15:30,S05,6,,0,0,3930.5
R22-D0-WE-1500,15:20:30,15:20:30,S04,7,,0,0,5395.1
R22-D0-WE-1500,15:27:00,15:27:00,S17,8,,0,0,7322.8
R22-D0-WE-1540,15:40:00,15:40:00,S25,1,,0,0,0.0
R22-D0-WE-1540,15:42:00,15:42:00,S26,2,,0,0,478.1
R22-D0-WE-1540,15:44:00,15:44:00,S28,3,,0,0,932.9
R22-D0-WE-1540,15:48:00,15:48:00,S23,4,,0,0,1940.2
R22-D0-WE-1540,15:51:00,15:51:00,S01,5,,0,0,2735.6
R22-D0-WE-1540,15:55:30,15:55:30,S05,6,,0,0,3930.5
R22-D0-WE-1540,16:00:30,16:00:30,S04,7,,0,0,5395.1
R22-D0-WE-1540,16:07:00,16:07:00,S17,8,,0,0,7322.8
R22-D0-WE-1620,16:20:00,16:20:00,S25,1,,0,0,0.0
R22-D0-WE-1620,16:22:00,16:22:00,S26,2,,0,0,478.1
R22-D0-WE-1620,16:24:00,16:24:00,S28,3,,0,0,932.9
R22-D0-WE-1620,16:28:00,16:28:00,S23,4,,0,0,1940.2
R22-D0-WE-1620,16:31:00,16:31:00,S01,5,,0,0,2735.6
R22-D0-WE-1620,16:35:30,16:35:30,S05,6,,0,0,3930.5
R22-D0-WE-1620,16:40:30,16:40:30,S04,7,,0,0,5395.1
R22-D0-WE-1620,16:47:00,16:47:00,S17,8,,0,0,7322.8
R22-D0-WE-1700,17:00:00,17:00:00,S25,1,,0,0,0.0
R22-D0-WE-1700,17:02:00,17:02:00,S26,2,,0,0,478.1
R22-D0-WE-1700,17:04:00,17:04:00,S28,3,,0,0,932.9
R22-D0-WE-1700,17:08:00,17:08:00,S23,4,,0,0,1940.2
R22-D0-WE-1700,17:11:00,17:11:00,S01,5,,0,0,2735.6
R22-D0-WE-1700,17:15:30,17:15:30,S05,6,,0,0,3930.5
R22-D0-WE-1700,17:20:30,17:20:30,S04,7,,0,0,5395.1
R22-D0-WE-1700,17:27:00,17:27:00,S17,8,,0,0,7322.8
R22-D0-WE-1740,17:40:00,17:40:00,S25,1,,0,0,0.0
R22-D0-WE-1740,17:42:00,17:42:00,S26,2,,0,0,478.1
R22-D0-WE-1740,17:44:00,17:44:00,S28,3,,0,0,932.9
R22-D0-WE-1740,17:48:00,17:48:00,S23,4,,0,0,1940.2
R22-D0-WE-1740,17:51:00,17:51:00,S01,5,,0,0,2735.6
R22-D0-WE-1740,17:55:30,17:55:30,S05,6,,0,0,3930.5
R22-D0-WE-1740,18:00:30,18:00:30,S04,7,,0,0,5395.1
R22-D0-WE-1740,18:07:00,18:07:00,S17,8,,0,0,7322.8
R22-D0-WE-1820,18:20:00,18:20:00,S25,1,,0,0,0.0
R22-D0-WE-1820,18:22:00,18:22:00,S26,2,,0,0,478.1
R22-D0-WE-1820,18:24:00,18:24:00,S28,3,,0,0,932.9
R22-D0-WE-1820,18:28:00,18:28:00,S23,4,,0,0,1940.2
R22-D0-WE-1820,18:31:00,18:31:00,S01,5,,0,0,2735.6
R22-D0-WE-1820,18:35:30,18:35:30,S05,6,,0,0,3930.5
R22-D0-WE-1820,18:40:30,18:40:30,S04,7,,0,0,5395.1
R22-D0-WE-1820,18:47:00,18:47:00,S17,8,,0,0,7322.8
R22-D0-WE-1900,19:00:00,19:00:00,S25,1,,0,0,0.0
R22-D0-WE-1900,19:02:00,19:02:00,S26,2,,0,0,478.1
R22-D0-WE-1900,19:04:00,19:04:00,S28,3,,0,0,932.9
R22-D0-WE-1900,19:08:00,19:08:00,S23,4,,0,0,1940.2
R22-D0-WE-1900,19:11:00,19:11:00,S01,5,,0,0,2735.6
R22-D0-WE-1900,19:15:30,19:15:30,S05,6,,0,0,3930.5
R22-D0-WE-1900,19:20:30,19:20:30,S04,7,,0,0,5395.1
R22-D0-WE-1900,19:27:00,19:27:00,S17,8,,0,0,7322.8
R22-D0-WE-1940,19:40:00,19:40:00,S25,1,,0,0,0.0
R22-D0-WE-1940,19:42:00,19:42:00,S26,2,,0,0,478.1
R22-D0-WE-1940,19:44:00,19:44:00,S28,3,,0,0,932.9
R22-D0-WE-1940,19:48:00,19:48:00,S23,4,,0,0,1940.2
R22-D0-WE-1940,19:51:00,19:51:00,S01,5,,0,0,2735.6
R22-D0-WE-1940,19:55:30,19:55:30,S05,6,,0,0,3930.5
R22-D0-WE-1940,20:00:30,20:00:30,S04,7,,0,0,5395.1
R22-D0-WE-1940,20:07:00,20:07:00,S17,8,,0,0,7322.8
R22-D0-WE-2020,20:20:00,20:20:00,S25,1,,0,0,0.0
R22-D0-WE-2020,20:22:00,20:22:00,S26,2,,0,0,478.1
R22-D0-WE-2020,20:24:00,20:24:00,S28,3,,0,0,932.9
R22-D0-WE-2020,20:28:00,20:28:00,S23,4,,0,0,1940.2
R22-D0-WE-2020,20:31:00,20:31:00,S01,5,,0,0,2735.6
R22-D0-WE-2020,20:35:30,20:35:30,S05,6,,0,0,3930.5
R22-D0-WE-2020,20:40:30,20:40:30,S04,7,,0,0,5395.1
R22-D0-WE-2020,20:47:00,20:47:00,S17,8,,0,0,7322.8
R22-D0-WE-2100,21:00:00,21:00:00,S25,1,,0,0,0.0
R22-D0-WE-2100,21:02:00,21:02:00,S26,2,,0,0,478.1
R22-D0-WE-2100,21:04:00,21:04:00,S28,3,,0,0,932.9
R22-D0-WE-2100,21:08:00,21:08:00,S23,4,,0,0,1940.2
R22-D0-WE-2100,21:11:00,21:11:00,S01,5,,0,0,2735.6
R22-D0-WE-2100,21:15:30,21:15:30,S05,6,,0,0,3930.5
R22-D0-WE-2100,21:20:30,21:20:30,S04,7,,0,0,5395.1
R22-D0-WE-2100,21:27:00,21:27:00,S17,8,,0,0,7322.8
R22-D0-WE-2140,21:40:00,21:40:00,S25,1,,0,0,0.0
R22-D0-WE-2140,21:42:00,21:42:00,S26,2,,0,0,478.1
R22-D0-WE-2140,21:44:00,21:44:00,S28,3,,0,0,932.9
R22-D0-WE-2140,21:48:00,21:48:00,S23,4,,0,0,1940.2
R22-D0-WE-2140,21:51:00,21:51:00,S01,5,,0,0,2735.6
R22-D0-WE-2140,21:55:30,21:55:30,S05,6,,0,0,3930.5
R22-D0-WE-2140,22:00:30,22:00:30,S04,7,,0,0,5395.1
R22-D0-WE-2140,22:07:00,22:07:00,S17,8,,0,0,7322.8
R22-D1-WE-0700,07:00:00,07:00:00,S17,1,,0,0,0.0
R22-D1-WE-0700,07:06:30,07:06:30,S04,2,,0,0,1927.8
R22-D1-WE-0700,07:11:30,07:11:30,S05,3,,0,0,3392.4
R22-D1-WE-0700,07:16:00,07:16:00,S01,4,,0,0,4587.2
R22-D1-WE-0700,07:19:00,07:19:00,S23,5,,0,0,5382.7
R22-D1-WE-0700,07:23:00,07:23:00,S28,6,,0,0,6389.9
R22-D1-WE-0700,07:25:00,07:25:00,S26,7,,0,0,6844.7
R22-D1-WE-0700,07:27:00,07:27:00,S25,8,,0,0,7322.8
R22-D1-WE-0740,07:40:00,07:40:00,S17,1,,0,0,0.0
R22-D1-WE-0740,07:46:30,07:46:30,S04,2,,0,0,1927.8
R22-D1-WE-0740,07:51:30,07:51:30,S05,3,,0,0,3392.4
R22-D1-WE-0740,07:56:00,07:56:00,S01,4,,0,0,4587.2
R22-D1-WE-0740,07:59:00,07:59:00,S23,5,,0,0,5382.7
R22-D1-WE-0740,08:03:00,08:03:00,S28,6,,0,0,6389.9
R22-D1-WE-0740,08:05:00,08:05:00,S26,7,,0,0,6844.7
R22-D1-WE-0740,08:07:00,08:07:00,S25,8,,0,0,7322.8
R22-D1-WE-0820,08:20:00,08:20:00,S17,1,,0,0,0.0
R22-D1-WE-0820,08:26:30,08:26:30,S04,2,,0,0,1927.8
R22-D1-WE-0820,08:31:30,08:31:30,S05,3,,0,0,3392.4
R22-D1-WE-0820,08:36:00,08:36:00,S01,4,,0,0,4587.2
R22-D1-WE-0820,08:39:00,08:39:00,S23,5,,0,0,5382.7
R22-D1-WE-0820,08:43:00,08:43:00,S28,6,,0,0,6389.9
R22-D1-WE-0820,08:45:00,08:45:00,S26,7,,0,0,6844.7
R22-D1-WE-0820,08:47:00,08:47:00,S25,8,,0,0,7322.8
R22-D1-WE-0900,09:00:00,09:00:00,S17,1,,0,0,0.0
R22-D1-WE-0900,09:06:30,09:06:30,S04,2,,0,0,1927.8
R22-D1-WE-0900,09:11:30,09:11:30,S05,3,,0,0,3392.4
R22-D1-WE-0900,09:16:00,09:16:00,S01,4,,0,0,4587.2
R22-D1-WE-0900,09:19:00,09:19:00,S23,5,,0,0,5382.7
R22-D1-WE-0900,09:23:00,09:23:00,S28,6,,0,0,6389.9
R22-D1-WE-0900,09:25:00,09:25:00,S26,7,,0,0,6844.7
R22-D1-WE-0900,09:27:00,09:27:00,S25,8,,0,0,7322.8
R22-D1-WE-0940,09:40:00,09:40:00,S17,1,,0,0,0.0
R22-D1-WE-0940,09:46:30,09:46:30,S04,2,,0,0,1927.8
R22-D1-WE-0940,09:51:30,09:51:30,S05,3,,0,0,3392.4
R22-D1-WE-0940,09:56:00,09:56:00,S01,4,,0,0,4587.2
R22-D1-WE-0940,09:59:00,09:59:00,S23,5,,0,0,5382.7
R22-D1-WE-0940,10:03:00,10:03:00,S28,6,,0,0,6389.9
R22-D1-WE-0940,10:05:00,10:05:00,S26,7,,0,0,6844.7
R22-D1-WE-0940,10:07:00,10:07:00,S25,8,,0,0,7322.8
R22-D1-WE-1020,10:20:00,10:20:00,S17,1,,0,0,0.0
R22-D1-WE-1020,10:26:30,10:26:30,S04,2,,0,0,1927.8
R22-D1-WE-1020,10:31:30,10:31:30,S05,3,,0,0,3392.4
R22-D1-WE-1020,10:36:00,10:36:00,S01,4,,0,0,4587.2
R22-D1-WE-1020,10:39:00,10:39:00,S23,5,,0,0,5382.7
R22-D1-WE-1020,10:43:00,10:43:00,S28,6,,0,0,6389.9
R22-D1-WE-1020,10:45:00,10:45:00,S26,7,,0,0,6844.7
R22-D1-WE-1020,10:47:00,10:47:00,S25,8,,0,0,7322.8
R22-D1-WE-1100,11:00:00,11:00:00,S17,1,,0,0,0.0
R22-D1-WE-1100,11:06:30,11:06:30,S04,2,,0,0,1927.8
R22-D1-WE-1100,11:11:30,11:11:30,S05,3,,0,0,3392.4
R22-D1-WE-1100,11:16:00,11:16:00,S01,4,,0,0,4587.2
R22-D1-WE-1100,11:19:00,11:19:00,S23,5,,0,0,5382.7
R22-D1-WE-1100,11:23:00,11:23:00,S28,6,,0,0,6389.9
R22-D1-WE-1100,11:25:00,11:25:00,S26,7,,0,0,6844.7
R22-D1-WE-1100,11:27:00,11:27:00,S25,8,,0,0,7322.8
R22-D1-WE-1140,11:40:00,11:40:00,S17,1,,0,0,0.0
R22-D1-WE-1140,11:46:30,11:46:30,S04,2,,0,0,1927.8
R22-D1-WE-1140,11:51:30,11:51:30,S05,3,,0,0,3392.4
R22-D1-WE-1140,11:56:00,11:56:00,S01,4,,0,0,4587.2
R22-D1-WE-1140,11:59:00,11:59:00,S23,5,,0,0,5382.7
R22-D1-WE-1140,12:03:00,12:03:00,S28,6,,0,0,6389.9
R22-D1-WE-1140,12:05:00,12:05:00,S26,7,,0,0,6844.7
R22-D1-WE-1140,12:07:00,12:07:00,S25,8,,0,0,7322.8
R22-D1-WE-1220,12:20:00,12:20:00,S17,1,,0,0,0.0
R22-D1-WE-1220,12:26:30,12:26:30,S04,2,,0,0,1927.8
R22-D1-WE-1220,12:31:30,12:31:30,S05,3,,0,0,3392.4
R22-D1-WE-1220,12:36:00,12:36:00,S01,4,,0,0,4587.2
R22-D1-WE-1220,12:39:00,12:39:00,S23,5,,0,0,5382.7
R22-D1-WE-1220,12:43:00,12:43:00,S28,6,,0,0,6389.9
R22-D1-WE-1220,12:45:00,12:45:00,S26,7,,0,0,6844.7
R22-D1-WE-1220,12:47:00,12:47:00,S25,8,,0,0,7322.8
R22-D1-WE-1300,13:00:00,13:00:00,S17,1,,0,0,0.0
R22-D1-WE-1300,13:06:30,13:06:30,S04,2,,0,0,1927.8
R22-D1-WE-1300,13:11:30,13:11:30,S05,3,,0,0,3392.4
R22-D1-WE-1300,13:16:00,13:16:00,S01,4,,0,0,4587.2
R22-D1-WE-1300,13:19:00,13:19:00,S23,5,,0,0,5382.7
R22-D1-WE-1300,13:23:00,13:23:00,S28,6,,0,0,6389.9
